plaque6,,plaque5,,plaque4,,plaque3,,plaquenoire,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,
2204,73.52953339,2204,66.12301636,2204,70.75323486,2204,72.03339386,2204,5.655415058,
2203,73.53133392,2203,66.14425659,2203,70.73934937,2203,72.03644562,2203,5.668101311,
2202,73.52189636,2202,66.14974976,2202,70.73537445,2202,72.04614258,2202,5.630687714,
2201,73.55186462,2201,66.18212128,2201,70.74747467,2201,72.06478882,2201,5.660086632,
2200,73.50587463,2200,66.16953278,2200,70.73959351,2200,72.03659821,2200,5.642365456,
2199,73.54412079,2199,66.15475464,2199,70.73243713,2199,72.02018738,2199,5.637479782,
2198,73.54386902,2198,66.17896271,2198,70.76387024,2198,72.03757477,2198,5.678792477,
2197,73.54857635,2197,66.17041016,2197,70.73749542,2197,72.05904388,2197,5.682274818,
2196,73.54124451,2196,66.21350098,2196,70.74686432,2196,72.03508759,2196,5.661736488,
2195,73.54387665,2195,66.21211243,2195,70.74526215,2195,72.04376221,2195,5.665880203,
2194,73.55477142,2194,66.19197845,2194,70.72039032,2194,72.02945709,2194,5.671406746,
2193,73.5737915,2193,66.19958496,2193,70.74871826,2193,72.04714966,2193,5.683870316,
2192,73.55591583,2192,66.2350769,2192,70.7589035,2192,72.04199219,2192,5.676621914,
2191,73.54601288,2191,66.25345612,2191,70.73233795,2191,72.00370789,2191,5.711149216,
2190,73.54104614,2190,66.24452209,2190,70.73684692,2190,72.04103088,2190,5.700264454,
2189,73.56382751,2189,66.28307343,2189,70.76209259,2189,72.06542969,2189,5.679772854,
2188,73.60160065,2188,66.29618073,2188,70.76806641,2188,72.07308197,2188,5.683927059,
2187,73.57362366,2187,66.29488373,2187,70.76631165,2187,72.07567596,2187,5.687963009,
2186,73.60853577,2186,66.31248474,2186,70.74223328,2186,72.04081726,2186,5.711972237,
2185,73.60015869,2185,66.32009888,2185,70.77437592,2185,72.07131195,2185,5.705178261,
2184,73.58798981,2184,66.33416748,2184,70.7593689,2184,72.04909515,2184,5.743235588,
2183,73.64519501,2183,66.3549118,2183,70.78291321,2183,72.09828186,2183,5.734251499,
2182,73.60523987,2182,66.37975311,2182,70.74575806,2182,72.05789185,2182,5.706083775,
2181,73.62032318,2181,66.41512299,2181,70.72818756,2181,72.05672455,2181,5.698402405,
2180,73.61587524,2180,66.420784,2180,70.74978638,2180,72.04611969,2180,5.74834013,
2179,73.65676117,2179,66.47866058,2179,70.77430725,2179,72.07872772,2179,5.768277645,
2178,73.64674377,2178,66.47207642,2178,70.78038788,2178,72.06060028,2178,5.750023365,
2177,73.66234589,2177,66.53884888,2177,70.78157043,2177,72.05923462,2177,5.767756462,
2176,73.65731049,2176,66.52929688,2176,70.75789642,2176,72.05290222,2176,5.741751671,
2175,73.64966583,2175,66.55833435,2175,70.77079773,2175,72.061203,2175,5.761751652,
2174,73.67615509,2174,66.59738922,2174,70.76733398,2174,72.06563568,2174,5.752851963,
2173,73.69876862,2173,66.59735107,2173,70.74068451,2173,72.04251099,2173,5.767700672,
2172,73.64564514,2172,66.62415314,2172,70.74125671,2172,72.05163574,2172,5.767212391,
2171,73.68789673,2171,66.67656708,2171,70.78074646,2171,72.07951355,2171,5.754597664,
2170,73.67710114,2170,66.69493103,2170,70.75413513,2170,72.05042267,2170,5.774936676,
2169,73.68836212,2169,66.73262024,2169,70.77165222,2169,72.08402252,2169,5.801609039,
2168,73.70807648,2168,66.76315308,2168,70.75417328,2168,72.06562805,2168,5.721808434,
2167,73.69255829,2167,66.76800537,2167,70.7261734,2167,72.04294586,2167,5.76896286,
2166,73.74022675,2166,66.81623077,2166,70.76790619,2166,72.07476807,2166,5.82555294,
2165,73.73296356,2165,66.85691833,2165,70.76657867,2165,72.08351898,2165,5.85563612,
2164,73.74879456,2164,66.87676239,2164,70.75735474,2164,72.08198547,2164,5.857513428,
2163,73.73138428,2163,66.92023468,2163,70.75824738,2163,72.00950623,2163,5.809339523,
2162,73.7072525,2162,66.9566803,2162,70.75790405,2162,72.09810638,2162,5.78681469,
2161,73.75072479,2161,66.97067261,2161,70.77052307,2161,72.07038116,2161,5.834058762,
2160,73.76819611,2160,67.00128174,2160,70.75817871,2160,72.09329987,2160,5.788016796,
2159,73.76903534,2159,67.04350281,2159,70.77513123,2159,72.10436249,2159,5.87048769,
2158,73.77394104,2158,67.08192444,2158,70.74295044,2158,72.08394623,2158,5.838325977,
2157,73.77100372,2157,67.05914307,2157,70.74931335,2157,72.06969452,2157,5.806303978,
2156,73.7753067,2156,67.13474274,2156,70.79718018,2156,72.10988617,2156,5.825656414,
2155,73.79180908,2155,67.17006683,2155,70.72447205,2155,72.076828,2155,5.818141937,
2154,73.77526855,2154,67.18317413,2154,70.78853607,2154,72.10852814,2154,5.895112038,
2153,73.78403473,2153,67.17636108,2153,70.7682724,2153,72.08509064,2153,5.863581181,
2152,73.78646088,2152,67.18087006,2152,70.744133,2152,72.07059479,2152,5.87143898,
2151,73.83609009,2151,67.25197601,2151,70.78700256,2151,72.14133453,2151,5.895264149,
2150,73.79891968,2150,67.27977753,2150,70.76193237,2150,72.09545135,2150,5.896882057,
2149,73.82691193,2149,67.28118134,2149,70.77064514,2149,72.10887909,2149,5.877764702,
2148,73.80186462,2148,67.26320648,2148,70.71807098,2148,72.06800842,2148,5.872703552,
2147,73.83164978,2147,67.28308105,2147,70.74928284,2147,72.10678101,2147,5.914498806,
2146,73.8453064,2146,67.31582642,2146,70.73051453,2146,72.09313202,2146,5.86932373,
2145,73.83345032,2145,67.35366821,2145,70.74532318,2145,72.09725952,2145,5.915683746,
2144,73.76454926,2144,67.32465363,2144,70.73413849,2144,72.04083252,2144,5.900207043,
2143,73.79200745,2143,67.36290741,2143,70.73796082,2143,72.08986664,2143,5.91274929,
2142,73.79659271,2142,67.32781219,2142,70.70822906,2142,72.03718567,2142,5.848702908,
2141,73.79688263,2141,67.32984924,2141,70.72379303,2141,72.03128815,2141,5.879747868,
2140,73.81829834,2140,67.3259964,2140,70.68421173,2140,72.03620911,2140,5.887064934,
2139,73.81286621,2139,67.33354187,2139,70.71085358,2139,72.09672546,2139,5.854989052,
2138,73.8235321,2138,67.33792877,2138,70.6749649,2138,72.07881927,2138,5.89389658,
2137,73.73523712,2137,67.28923035,2137,70.6483078,2137,72.0229187,2137,5.87239027,
2136,73.76636505,2136,67.33240509,2136,70.67697906,2136,72.07858276,2136,5.931625366,
2135,73.79251862,2135,67.25571442,2135,70.66183472,2135,72.02095032,2135,5.90829277,
2134,73.75074768,2134,67.26547241,2134,70.62606812,2134,71.98718262,2134,5.937186241,
2133,73.76740265,2133,67.23310852,2133,70.6437912,2133,71.97384644,2133,5.860651016,
2132,73.74949646,2132,67.24717712,2132,70.60186005,2132,71.97789001,2132,5.900981903,
2131,73.71800232,2131,67.19973755,2131,70.60485077,2131,71.9677887,2131,5.891735077,
2130,73.73274231,2130,67.2067337,2130,70.58656311,2130,71.97108459,2130,5.934948444,
2129,73.7396698,2129,67.17744446,2129,70.60927582,2129,71.95055389,2129,5.914439201,
2128,73.73268127,2128,67.14642334,2128,70.5923996,2128,71.96099091,2128,5.87289238,
2127,73.64107513,2127,67.09767151,2127,70.55400848,2127,71.90316772,2127,5.904642582,
2126,73.6693573,2126,67.07987213,2126,70.52436066,2126,71.93379211,2126,5.848794937,
2125,73.63275909,2125,67.04457855,2125,70.51042938,2125,71.86792755,2125,5.871004105,
2124,73.63526917,2124,66.99312592,2124,70.51464081,2124,71.85877228,2124,5.931938171,
2123,73.68187714,2123,67.01773834,2123,70.5092392,2123,71.89299774,2123,5.932914257,
2122,73.62882233,2122,66.94642639,2122,70.50197601,2122,71.87474823,2122,5.903072357,
2121,73.65969086,2121,66.95285797,2121,70.51199341,2121,71.84888458,2121,5.895503521,
2120,73.60636139,2120,66.91179657,2120,70.45808411,2120,71.84812164,2120,5.868339062,
2119,73.59136963,2119,66.85088348,2119,70.43603516,2119,71.84568787,2119,5.871042728,
2118,73.57603455,2118,66.83146667,2118,70.41954803,2118,71.84101105,2118,5.861436367,
2117,73.56500244,2117,66.77919006,2117,70.38171387,2117,71.81689453,2117,5.885367393,
2116,73.54916382,2116,66.75112915,2116,70.35558319,2116,71.80888367,2116,5.883930206,
2115,73.46502686,2115,66.69760895,2115,70.34152222,2115,71.75550842,2115,5.909598827,
2114,73.50717926,2114,66.64454651,2114,70.34354401,2114,71.78855896,2114,5.862098694,
2113,73.4860611,2113,66.60334015,2113,70.33154297,2113,71.73975372,2113,5.853857994,
2112,73.51721954,2112,66.61598969,2112,70.31821442,2112,71.73453522,2112,5.850641727,
2111,73.44966125,2111,66.55019379,2111,70.27057648,2111,71.70080566,2111,5.860579967,
2110,73.41781616,2110,66.50977325,2110,70.27138519,2110,71.68743896,2110,5.892321587,
2109,73.45349121,2109,66.44359589,2109,70.2695694,2109,71.67209625,2109,5.811104774,
2108,73.41386414,2108,66.44686127,2108,70.23604584,2108,71.69506073,2108,5.863803387,
2107,73.38964844,2107,66.39997864,2107,70.2229538,2107,71.63907623,2107,5.841603279,
2106,73.36837769,2106,66.35261536,2106,70.20374298,2106,71.62313843,2106,5.841491222,
2105,73.4046936,2105,66.31436157,2105,70.16461182,2105,71.61566925,2105,5.86814785,
2104,73.3575592,2104,66.29512024,2104,70.14924622,2104,71.61171722,2104,5.87169075,
2103,73.33242035,2103,66.23270416,2103,70.12818146,2103,71.5978775,2103,5.820278168,
2102,73.31994629,2102,66.17512512,2102,70.08644104,2102,71.57810974,2102,5.808505058,
2101,73.29105377,2101,66.16775513,2101,70.08860016,2101,71.53327179,2101,5.822357655,
2100,73.30680847,2100,66.14688873,2100,70.09405518,2100,71.55010986,2100,5.825748444,
2099,73.2827301,2099,66.11030579,2099,70.08842468,2099,71.54771423,2099,5.863398075,
2098,73.28793335,2098,66.07154083,2098,70.0819397,2098,71.52172089,2098,5.844732285,
2097,73.28331757,2097,66.00282288,2097,70.03360748,2097,71.51791382,2097,5.821557522,
2096,73.23719025,2096,65.97206879,2096,70.01187134,2096,71.48801422,2096,5.842412472,
2095,73.21845245,2095,65.9471817,2095,69.98735046,2095,71.462677,2095,5.829751968,
2094,73.21696472,2094,65.92210388,2094,70.00787354,2094,71.48304749,2094,5.894003391,
2093,73.2237854,2093,65.87244415,2093,69.98292542,2093,71.44767761,2093,5.805315971,
2092,73.18664551,2092,65.89630127,2092,70.00641632,2092,71.48955536,2092,5.829875469,
2091,73.2039566,2091,65.85152435,2091,69.97387695,2091,71.46540833,2091,5.855247021,
2090,73.17419434,2090,65.77331543,2090,69.96121979,2090,71.43143463,2090,5.849178314,
2089,73.14851379,2089,65.78083801,2089,69.90142822,2089,71.42164612,2089,5.860669136,
2088,73.13858032,2088,65.72040558,2088,69.89472198,2088,71.39971924,2088,5.816677094,
2087,73.13330841,2087,65.68204498,2087,69.89021301,2087,71.38746643,2087,5.803443432,
2086,73.09822845,2086,65.65392303,2086,69.8210907,2086,71.32463074,2086,5.772390842,
2085,73.08719635,2085,65.67108917,2085,69.84141541,2085,71.33798218,2085,5.806815624,
2084,73.09260559,2084,65.60306549,2084,69.83722687,2084,71.36290741,2084,5.769735813,
2083,73.09759521,2083,65.62689972,2083,69.84214783,2083,71.35562897,2083,5.820325851,
2082,73.06515503,2082,65.53916931,2082,69.8237381,2082,71.31671143,2082,5.822566986,
2081,73.05252838,2081,65.52754974,2081,69.7993927,2081,71.31858063,2081,5.821256161,
2080,73.07563782,2080,65.50845337,2080,69.80262756,2080,71.31904602,2080,5.803382397,
2079,73.03626251,2079,65.45691681,2079,69.74594879,2079,71.28134155,2079,5.79160881,
2078,73.034935,2078,65.43041229,2078,69.75902557,2078,71.26657104,2078,5.798511505,
2077,73.02484131,2077,65.4188385,2077,69.73104858,2077,71.28607178,2077,5.824303627,
2076,72.97606659,2076,65.36888885,2076,69.71701813,2076,71.21773529,2076,5.789155006,
2075,72.97427368,2075,65.34276581,2075,69.71447754,2075,71.24240875,2075,5.792308807,
2074,72.99599457,2074,65.30786896,2074,69.69973755,2074,71.22119904,2074,5.792845726,
2073,72.95329285,2073,65.27772522,2073,69.66440582,2073,71.19412231,2073,5.788131237,
2072,72.94221497,2072,65.22859192,2072,69.62950897,2072,71.17458344,2072,5.806508541,
2071,72.94665527,2071,65.21035004,2071,69.64894104,2071,71.20319366,2071,5.791773319,
2070,72.92098236,2070,65.18599701,2070,69.63222504,2070,71.14976501,2070,5.763953686,
2069,72.91549683,2069,65.15925598,2069,69.58782196,2069,71.15670776,2069,5.777367115,
2068,72.94792175,2068,65.15779114,2068,69.59867096,2068,71.15274811,2068,5.780830383,
2067,72.89040375,2067,65.11907959,2067,69.59281921,2067,71.14254761,2067,5.781411648,
2066,72.90392303,2066,65.10237122,2066,69.57280731,2066,71.14494324,2066,5.815786362,
2065,72.87585449,2065,65.06166077,2065,69.53459167,2065,71.11076355,2065,5.8118577,
2064,72.85956573,2064,65.02091217,2064,69.54969025,2064,71.08079529,2064,5.746422291,
2063,72.85214996,2063,65.01268005,2063,69.51559448,2063,71.09536743,2063,5.815479755,
2062,72.81934357,2062,64.96619415,2062,69.51396179,2062,71.08060455,2062,5.808992386,
2061,72.83618927,2061,64.93893433,2061,69.49964905,2061,71.07598114,2061,5.796124458,
2060,72.82807159,2060,64.9021225,2060,69.47703552,2060,71.06283569,2060,5.78429985,
2059,72.8086319,2059,64.86209869,2059,69.47862244,2059,71.06868744,2059,5.79284811,
2058,72.81315613,2058,64.84593201,2058,69.44185638,2058,71.02073669,2058,5.793785095,
2057,72.76506042,2057,64.83712006,2057,69.44220734,2057,71.02490997,2057,5.759860992,
2056,72.77370453,2056,64.80819702,2056,69.4274826,2056,71.04672241,2056,5.805119514,
2055,72.77383423,2055,64.76422882,2055,69.4090271,2055,70.99486542,2055,5.795182228,
2054,72.73253632,2054,64.75151062,2054,69.37141418,2054,70.94239807,2054,5.75256443,
2053,72.74097443,2053,64.72889709,2053,69.4008255,2053,71.00711823,2053,5.750756741,
2052,72.73457336,2052,64.69577789,2052,69.35939026,2052,70.95317841,2052,5.751203537,
2051,72.6958847,2051,64.64839935,2051,69.34088898,2051,70.94013214,2051,5.773202896,
2050,72.68617249,2050,64.61695862,2050,69.31606293,2050,70.92992401,2050,5.778724194,
2049,72.70545197,2049,64.61065674,2049,69.33935547,2049,70.94036865,2049,5.788277149,
2048,72.67344666,2048,64.57792664,2048,69.29170227,2048,70.90735626,2048,5.780051708,
2047,72.6882019,2047,64.52616882,2047,69.27095795,2047,70.90781403,2047,5.749783039,
2046,72.66217804,2046,64.51813507,2046,69.26198578,2046,70.88329315,2046,5.785878181,
2045,72.63288879,2045,64.45496368,2045,69.25121307,2045,70.87341309,2045,5.762290001,
2044,72.63831329,2044,64.43888092,2044,69.22714996,2044,70.85869598,2044,5.781580448,
2043,72.60941315,2043,64.39642334,2043,69.22933197,2043,70.83706665,2043,5.767812729,
2042,72.61328125,2042,64.39373016,2042,69.22213745,2042,70.82063293,2042,5.745382786,
2041,72.58267212,2041,64.35069275,2041,69.19499969,2041,70.81259155,2041,5.754603863,
2040,72.58396149,2040,64.31235504,2040,69.16609192,2040,70.79776001,2040,5.765390396,
2039,72.57952118,2039,64.28022003,2039,69.14984894,2039,70.79065704,2039,5.745998859,
2038,72.53572845,2038,64.24224091,2038,69.14520264,2038,70.79176331,2038,5.760118484,
2037,72.54908752,2037,64.22161865,2037,69.10788727,2037,70.76967621,2037,5.764717102,
2036,72.5376358,2036,64.19880676,2036,69.11833954,2036,70.74927521,2036,5.746322155,
2035,72.50773621,2035,64.14951324,2035,69.08776093,2035,70.72128296,2035,5.757121563,
2034,72.4881134,2034,64.07540894,2034,69.0413208,2034,70.69875336,2034,5.705414295,
2033,72.480896,2033,64.05129242,2033,69.04116058,2033,70.69536591,2033,5.731331348,
2032,72.46269226,2032,64.02828979,2032,69.00827026,2032,70.68779755,2032,5.730279922,
2031,72.46070862,2031,64.004776,2031,69.03452301,2031,70.68809509,2031,5.724350452,
2030,72.44364166,2030,63.96258545,2030,69.00348663,2030,70.65896606,2030,5.732862949,
2029,72.44819641,2029,63.92651749,2029,68.99497223,2029,70.64479828,2029,5.756607533,
2028,72.39307404,2028,63.87045288,2028,68.95996857,2028,70.63246155,2028,5.710686684,
2027,72.39064026,2027,63.84358215,2027,68.92066956,2027,70.5983963,2027,5.716135502,
2026,72.37793732,2026,63.7942009,2026,68.91234589,2026,70.59868622,2026,5.691504955,
2025,72.38343811,2025,63.77005005,2025,68.89893341,2025,70.57504272,2025,5.709209442,
2024,72.33321381,2024,63.73760223,2024,68.87377167,2024,70.53996277,2024,5.725353718,
2023,72.33255768,2023,63.70220184,2023,68.86404419,2023,70.55617523,2023,5.726623535,
2022,72.30765533,2022,63.65916061,2022,68.84339142,2022,70.53186035,2022,5.700201511,
2021,72.30651093,2021,63.61576462,2021,68.82327271,2021,70.51202393,2021,5.711815357,
2020,72.28626251,2020,63.58800507,2020,68.81362152,2020,70.49414825,2020,5.700721741,
2019,72.2660141,2019,63.54468536,2019,68.774086,2019,70.48815155,2019,5.71726799,
2018,72.23012543,2018,63.48469162,2018,68.74996185,2018,70.45774841,2018,5.721949577,
2017,72.24849701,2017,63.47714233,2017,68.75907135,2017,70.45772552,2017,5.713695049,
2016,72.21368408,2016,63.42469406,2016,68.70021057,2016,70.42919159,2016,5.683326721,
2015,72.21678162,2015,63.38051605,2015,68.70042419,2015,70.42564392,2015,5.71562624,
2014,72.18891144,2014,63.34460831,2014,68.69720459,2014,70.4057312,2014,5.692667484,
2013,72.17051697,2013,63.30957413,2013,68.67556763,2013,70.39245605,2013,5.685834408,
2012,72.15438843,2012,63.28171921,2012,68.65840149,2012,70.35827637,2012,5.724337101,
2011,72.13890076,2011,63.24475479,2011,68.63846588,2011,70.36575317,2011,5.689686775,
2010,72.12869263,2010,63.17759705,2010,68.61309052,2010,70.33288574,2010,5.673685074,
2009,72.11024475,2009,63.15648651,2009,68.59585571,2009,70.30939484,2009,5.67156744,
2008,72.09944916,2008,63.12373352,2008,68.5708847,2008,70.31001282,2008,5.689243317,
2007,72.08791351,2007,63.09825134,2007,68.55862427,2007,70.30392456,2007,5.668288231,
2006,72.06297302,2006,63.04315186,2006,68.54210663,2006,70.29008484,2006,5.684235096,
2005,72.0493927,2005,63.01618195,2005,68.54222107,2005,70.28430939,2005,5.677969933,
2004,72.03703308,2004,62.97621155,2004,68.50859833,2004,70.24684143,2004,5.673089504,
2003,72.02098083,2003,62.92547607,2003,68.49009705,2003,70.23936462,2003,5.662687302,
2002,72.00263977,2002,62.89414597,2002,68.45742798,2002,70.21473694,2002,5.674798965,
2001,71.98506927,2001,62.87118912,2001,68.45230103,2001,70.20786285,2001,5.665730476,
2000,71.96337891,2000,62.83209991,2000,68.41498566,2000,70.17711639,2000,5.661047459,
1999,71.94680023,1999,62.78208542,1999,68.39464569,1999,70.15274811,1999,5.663562775,
1998,71.93179321,1998,62.74679947,1998,68.36985016,1998,70.14571381,1998,5.651193142,
1997,71.9234314,1997,62.72023392,1997,68.35205841,1997,70.12992859,1997,5.679008007,
1996,71.89613342,1996,62.67179108,1996,68.33390808,1996,70.11621857,1996,5.664634228,
1995,71.88681793,1995,62.64951324,1995,68.3197937,1995,70.10081482,1995,5.654464722,
1994,71.87547302,1994,62.62288666,1994,68.32013702,1994,70.09046936,1994,5.654458523,
1993,71.85765839,1993,62.57748032,1993,68.27817535,1993,70.07552338,1993,5.667073727,
1992,71.83608246,1992,62.54287338,1992,68.27532959,1992,70.04831696,1992,5.653020382,
1991,71.82852936,1991,62.5077858,1991,68.24775696,1991,70.0355835,1991,5.651730537,
1990,71.81292725,1990,62.47086334,1990,68.22031403,1990,70.0224762,1990,5.632413864,
1989,71.80154419,1989,62.43755341,1989,68.23178864,1989,70.03164673,1989,5.656168461,
1988,71.78129578,1988,62.41064835,1988,68.19606018,1988,69.98941803,1988,5.65651226,
1987,71.76850128,1987,62.37551498,1987,68.1867218,1987,69.99264526,1987,5.639853001,
1986,71.75391388,1986,62.33585358,1986,68.16230774,1986,69.96179199,1986,5.652763367,
1985,71.74800873,1985,62.31003571,1985,68.1426239,1985,69.95986938,1985,5.64770174,
1984,71.70973969,1984,62.27788162,1984,68.11750793,1984,69.94205475,1984,5.632334232,
1983,71.71658325,1983,62.25057983,1983,68.11592102,1983,69.93064117,1983,5.641852856,
1982,71.69922638,1982,62.21583939,1982,68.103508,1982,69.91728973,1982,5.639282703,
1981,71.68786621,1981,62.18543243,1981,68.08698273,1981,69.91007233,1981,5.654158592,
1980,71.66545868,1980,62.16239929,1980,68.05368042,1980,69.87935638,1980,5.642499924,
1979,71.65249634,1979,62.13221741,1979,68.04650116,1979,69.86510468,1979,5.628928661,
1978,71.63697052,1978,62.1074028,1978,68.02363586,1978,69.86537933,1978,5.636637688,
1977,71.61512756,1977,62.0605011,1977,68.00260162,1977,69.8347702,1977,5.626050949,
1976,71.61338043,1976,62.03631592,1976,67.98978424,1976,69.82189941,1976,5.625024319,
